Name,unique_id,Year of Work,Auction House,Session,Meeting,Sale of,Description,Product URL,Image URL,Size,Category,Period,Estimate RMB,Sold For RMB,China,T,China*T,Estimate,Size_c,weights,subclass,Stratum
Ming Chongzhen Blue and white opera character drawing brush pot,1136,Ming Chongzhen,China Guardian,Spring Auction 2003 - Porcelain Crafts,China Guardian Spring Auction 2003,13/07/2003,"A large, straight cylindrical brush cylinder. The interior is covered with a dense, bright blue glaze, and the exterior is painted in blue and white with operatic figures in a rich composition, with a total of seventeen figures, painted in a delicate, vivid manner, the blue and white colouring verdant, the upper and lower rims shallowly incised with a wreathed flower border, the mouth and base unglazed, a fine example of a blue and white brushpot from the same period, and a standard piece of Chongzhen blue and white porcelain.",https://auction.artron.net/paimai-art09790130,https://image.artron.net/wd/auction//5/art/621/6ace7c67f33f32134493cad088c52070.jpg,21,Pot,Ming,400000,572000,1,1,1,400000.0,3,1.0,2,P2
Qing Jiaqing blue and white tangle floral pattern aromatherapy pot,1153,Qing Jiaqing,China Guardian,Spring Auction 2003 - Porcelain Crafts,China Guardian Spring Auction 2003,13/07/2003,"The incense burner is rectangular in shape, supported by four small beast-shaped feet, and fitted with a lion-button rectangular lid with a hollowed-out, richly shaped square hole and a built-in copper groove. The outer wall is painted in blue and white with an entwined lotus design, the painting smooth and flamboyant.",https://auction.artron.net/paimai-art09790158,https://image.artron.net/wd/auction//5/art/621/09d3209237a6e024176bff67cbf81360.jpg,26,Pot,Qing,70000,176000,1,1,1,70000.0,3,1.0,5,P5
Qing Jiaqing blue glaze carved porcelain landscape drawing brush pot,1162,Qing Jiaqing,China Guardian,Spring Auction 2003 - Porcelain Crafts,China Guardian Spring Auction 2003,13/07/2003,"The mouth of the brush-holder is carved with a rim and the outer wall is carved with a landscape scene with figures in a rolling mountain range, a courtyard of huts, and three or two figures talking to each other, all finely carved.",https://auction.artron.net/paimai-art09790176,https://image.artron.net/wd/auction//5/art/621/a650c63ee762528b3aebf8076763f22a.jpg,11,Pot,Qing,27000,24200,1,1,1,27000.0,1,1.0,1,P1
Qing Tongzhi Yellow ground ink color daffodil pot (pair),1163,Qing Tongzhi,China Guardian,Spring Auction 2003 - Porcelain Crafts,China Guardian Spring Auction 2003,13/07/2003,"The material is thick and heavy, with a jade wall base. The outer wall is painted with blue and white opera figures in various poses, wearing armour and holding weapons, the painting vivid and lifelike. The basin and its support are both rectangular in shape and supported on four feet. The interior is glazed white, the rim and outer wall glazed yellow, the rim painted in ink with the word 'trespass' in brocade, the outer wall painted in ink with a daffodil design, the decoration clear and evenly coloured, the base with the same decoration as the flowerpot. The foot is inscribed in four characters in seal script, 'Made in the Hall of Body and Harmony'. The Hall of Body and Harmony was a resting place for the Empress Dowager's food and drink, and most of the porcelain furnished was specially made, the workmanship being more refined than that of the contemporaneous varieties.",https://auction.artron.net/paimai-art09790184,https://image.artron.net/wd/auction//5/art/621/a363732dceff646a598c8660818b6b16.jpg,13,Pot,Qing,100000,110000,1,1,1,100000.0,1,1.0,1,P1
Qing Guangxu Yellow ground ink flower bird pattern flower pot (pair),1175,Qing Guangxu,China Guardian,Spring Auction 2003 - Porcelain Crafts,China Guardian Spring Auction 2003,13/07/2003,"The rectangular flowerpot, painted with a geometric design around the mouth, the four outer walls painted with ink-coloured wisteria, peony and magpie motifs, the basin support painted with the same motif for echo, the scene with a 'Daya Zhai' seal mark, the foot inscribed 'Yongqing Changchun' in alum-red.",https://auction.artron.net/paimai-art09790191,https://image.artron.net/wd/auction//5/art/621/f4b73f736f24cac063631a3a19bbaada.jpg,20,Pot,Qing,60000,63800,1,1,1,60000.0,3,1.0,5,P5
Qing Yongzheng pastel bamboo forest seven sages picture large brush pot,1182,Qing Yongzheng,China Guardian,Autumn Auction 2002 - Ruijin Tang Collection Porcelain,China Guardian Autumn Auction 2002,03/11/2002,"The cylinder has a jade wall base and is of large, well-defined form, largely inherited from the Kangxi system. The body of the vase is painted in pastel with the story of the Seven Sages of the Bamboo Grove, seven senior scholars and a boy, a total of eight figures, either painting with a brush, playing chess, fondling a qin, or playing with a fan and listening to a qin, the figures in various poses and with good looks. The seven sages are interspersed with a painting case, a strange stone, and a chess table, the layout of which is sparse and dense, with natural and humanistic landscapes, exquisitely painted, richly coloured, and with appropriate shades of colour, making this a fine example of Yongzheng period famille-rose porcelain, a rare find. The original double-layered wood carved bamboo stand with exquisite carving.",https://auction.artron.net/paimai-art18430001,https://image.artron.net/wd/auction//5/art/455/65029a57e133ba75dba60e3c10c89648.jpg,20,Pot,Qing,400000,495000,1,1,1,400000.0,3,1.0,5,P5
Qing Kangxi Blue and white blooming four seasons landscape map brush pot,1185,Qing Kangxi,China Guardian,Autumn Auction 2002 - Ruijin Tang Collection Porcelain,China Guardian Autumn Auction 2002,03/11/2002,"The brush pot has a jade wall base and is of heavy, delicate material. It is painted in blue and white with a landscape scene of four seasons, with pines, cypresses, rocks and rivers, and pavilions and pavilions. The composition is elegant and lofty, with the four seasons separated by white space. The delicate brushwork of the blue and white painters is extraordinarily refined. Although there are many Kangxi brush cylinders, it is rare to find one with such delicate brushwork and elegant blue and white colouring.",https://auction.artron.net/paimai-art18430015,https://image.artron.net/wd/auction//5/art/455/e65760a900837b40219c58c2ec11a2d8.jpg,19,Pot,Qing,100000,308000,1,1,1,100000.0,3,1.0,5,P5
Qing Kangxi Blue and Flower Holy Lord Won the Sage Chancellor's Hymn Writing brush pot,1190,Qing Kangxi,China Guardian,Autumn Auction 2002 - Ruijin Tang Collection Porcelain,China Guardian Autumn Auction 2002,03/11/2002,"A straight cylindrical brush pot of elegant and dignified form. The outer wall is inscribed in regular script with the full text of 'Ode to the Sovereign's Virtuous Subjects', ending with a seal mark in seal script, 'Elegant Play of the Xizhao Dynasty', in elegant blue and white, the script neat and clean. A number of porcelain brushstones were produced during the Kangxi dynasty, decorated with long poems and songs such as 'Ode to the Sovereign', 'The Red Cliff', and 'The Table of the Exodus', a product of the historical context of the Qing dynasty's propagation of the fusion of Manchu and Chinese cultures. The base of the cylinder is inscribed in regular script in blue and white, 'Made in the Kangxi period of the Qing dynasty', a rare mark.",https://auction.artron.net/paimai-art18430016,https://image.artron.net/wd/auction//5/art/455/1299af068dc5a50d891f6dd664dd1328.jpg,19,Pot,Qing,175000,462000,1,1,1,175000.0,3,1.0,5,P5
Ming Chongzhen Blue and white dancing sword character drawing brush pot,1201,Ming Chongzhen,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"This is a large vessel with a fine, heavy, unglazed base and a white to blue glaze on the inner and outer walls. The outer wall of the brush pot is painted with figures in blue and white: a woman dancing with a sword in a courtyard, a Buddhist monk sitting in front of a case with a brush, a scholar and a lady-in-waiting transporting the scrolls, surrounded by rocks and trees. The blue and white colour is bright and clear, and the brushwork is skilful, with an appropriate layout and smooth lines, making it an outstanding representative of the large and well-drawn vessel of the same period.",https://auction.artron.net/paimai-art18470001,https://image.artron.net/wd/auction//5/art/460/452912f567aac06c3453b45721c557a3.jpg,21,Pot,Ming,100000,385000,1,1,1,100000.0,3,1.0,2,P2
Ming Chongzhen Blue and white character brush pot,1204,Ming Chongzhen,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"Of straight cylindrical form with a fine sandy foot. The rim and foot are shallowly incised, and the outer wall is painted with a figure of a scholar asking for directions, the blue and white hair brilliantly coloured, the painting superbly executed, and the figures vivid. A masterpiece of the Chongzhen period. The foot is decorated.",https://auction.artron.net/paimai-art18470002,https://image.artron.net/wd/auction//5/art/460/07ebe10f9d5cfdc36da70124a32df3d9.jpg,16,Pot,Ming,20000,19800,1,1,1,20000.0,2,1.0,3,P3
Qing Kangxi Blue and white pine crane long-term drawing brush pot,1208,Qing Kangxi,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"The mouth is flared, and the foot is slightly flared and protruding, the form being large. The abdomen is painted in blue and white with pines, cypresses and rocks, with two deer playing in a rocky stream and cranes chirping in the air, suggesting 'longevity and happiness', the blue and white colour and lushness of the painting vivid and realistic. With original wooden stand.",https://auction.artron.net/paimai-art18470004,https://image.artron.net/wd/auction//5/art/460/1255149da6b1ec082011e1cdf69e65bd.jpg,23,Pot,Qing,40000,115500,1,1,1,40000.0,3,1.0,5,P5
Ming Wanli Shadow green glaze animal face pattern ding pot,1214,Ming Wanli,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"The body of the vessel is in the form of a bronze vessel, with a thick, warm glaze in imitation of the Song dynasty's shadow blue glaze, and the body, ears, and feet are moulded with an imitation kui dragon-like animal-face design.",https://auction.artron.net/paimai-art18470027,https://image.artron.net/wd/auction//5/art/460/12a705fdb4a436cf5852e3384b11cdb4.jpg,17,Pot,Ming,20000,16500,1,1,1,20000.0,2,1.0,3,P3
Qianlong Pastel light landscape small brush pot,1240,Qing Qianlong,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"A square-shaped brushpot, surrounded by a Japanese horn. The pine and green glaze with pearl ground, painted on all sides with pastel-painted landscape scenes of distant mountains and near water, pines and cypresses, resembling four landscape paintings, the mouth and foot painted in gold. With a wooden stand.",https://auction.artron.net/paimai-art18470074,https://image.artron.net/wd/auction//5/art/460/4772ba7163b4aaa48f9213e45086dcac.jpg,8,Pot,Qing,20000,19800,1,1,1,20000.0,1,1.0,1,P1
Mid-Qing Dynasty Pastel garden lady drawing brush pot,1242,Mid-Qing,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"The outer wall of the brush pot is painted in pastel with pine, cypress, and mountain rocks, with a balustrade of auspicious clouds, a lady holding a lingzhi, two immortal cranes chirping, and a servant girl holding a jug at her side. The pines, cypresses, cranes and lingzhi all have the meaning of 'longevity'. The women are beautifully posed, and the scene is vivid and colourful.",https://auction.artron.net/paimai-art18470078,https://image.artron.net/wd/auction//5/art/460/36e396a13431072db5ab35f0ee6264b0.jpg,17,Pot,Qing,100000,198000,1,1,1,100000.0,2,1.0,4,P4
Qing Kangxi Colorful character poetry brush pot,1251,Qing Kangxi,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"Two old men, one holding an umbrella and the other leaning on a bamboo cane, are depicted on the outer wall of the brush cylinder, embracing each other in conversation. The use of green, ink, and brown is elegant, and the exposed skin is rendered in red colour, making the figures vivid and realistic.",https://auction.artron.net/paimai-art18470098,https://image.artron.net/wd/auction//5/art/460/cf784aa49530aadc054cbb7be72d0755.jpg,12,Pot,Qing,50000,60500,1,1,1,50000.0,1,1.0,1,P1
Qing Kangxi Colorful figure drawing brush pot,1253,Qing Kangxi,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"A straight cylindrical brush cylinder, painted on the outer wall with a small bridge and flowing water, cave rocks and flowers, an official and two serving boys, the brushwork simple and the figures vivid, mainly in red and green, the colours contrasting strongly, the figures detailed and colourful.",https://auction.artron.net/paimai-art18470097,https://image.artron.net/wd/auction//5/art/460/8ced26b835b169cb5d6ff5543ea3b08b.jpg,13,Pot,Qing,50000,49500,1,1,1,50000.0,1,1.0,1,P1
Qing Kangxi Blue and white holy lord won the brush pot,1266,Qing Kangxi,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"Of straight cylindrical form, with a jadeite foot. The vessel is of stately form with a thick body. The glaze is moist and dense. The entire body is inscribed in blue and white with the text 'Ode to the Sovereign's Virtuous Ministers', the blue and white colours uniform and elegant. The foot inscribed in seal script, 'Chuangu', with a square seal mark.",https://auction.artron.net/paimai-art18470126,https://image.artron.net/wd/auction//5/art/460/9d703994d0185db665421e11d84a41ae.jpg,18,Pot,Qing,60000,74800,1,1,1,60000.0,2,1.0,4,P4
Qing Jiaqing Turquoise green pastel entwined lotus pattern hexagonal brush pot,1267,Qing Jiaqing,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"A hexagonal brush pot, covered with a uniform turquoise green glaze inside and out, the mouth rim decorated with gold, the outer wall painted with a bat, the character 'longevity', and a poinsettia design, the composition of which is neat, finely painted, and in brilliant colours, with an auspicious meaning.",https://auction.artron.net/paimai-art18470148,https://image.artron.net/wd/auction//5/art/460/b3d528ba869bf6799f83d4596176ccbd.jpg,12,Pot,Qing,175000,220000,1,1,1,175000.0,1,1.0,1,P1
Qing Daoguang pastel floral pattern hexagonal brush pot,1272,Qing Daoguang,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"A hexagonal brush pot, covered with turquoise green glaze inside and out, the mouth rim painted in gold, the outer wall painted in famille-rose on a turquoise ground with a bat motif and a western flowering lotus motif, finely crafted and richly coloured, well preserved.",https://auction.artron.net/paimai-art18470151,https://image.artron.net/wd/auction//5/art/460/411a5338b8ac0ba0c5d5e41402fe1e6d.jpg,12,Pot,Qing,70000,66000,1,1,1,70000.0,1,1.0,1,P1
Qing Daoguang yellow glaze carved landscape map brush pot,1290,Qing Daoguang,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"The brush holder is made in imitation of bamboo. The body is glazed in yellow, and the wall is carved in relief with a village house in a valley with a reclining cow, a small dog playing, and a fisherman crossing a boat on the river beside the house. The relief decoration is clear and well-defined, the figures vividly and realistically carved, with a strong, clear, three-dimensional script. With repair.",https://auction.artron.net/paimai-art18470180,https://image.artron.net/wd/auction//5/art/460/7c61cdc7711e32cf19a65c3ba43bf31d.jpg,18,Pot,Qing,60000,77000,1,1,1,60000.0,2,1.0,4,P4
Qing Yongzheng sky blue glaze red color butterfly pattern brush pot,1297,Qing Yongzheng,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"The interior of the brush-holder is glazed white with a shimmering green colour, and the exterior is painted with red butterflies and gold-coloured decoration on a sky-blue glaze, one of the finest examples of glaze.",https://auction.artron.net/paimai-art18470197,https://image.artron.net/wd/auction//5/art/460/d983fd175d70d6ddb09e1eb05dc97732.jpg,16,Pot,Qing,30000,77000,1,1,1,30000.0,2,1.0,4,P4
Qing Kangxi Dark gold glazed brush pot,1311,Qing Kangxi,China Guardian,Autumn Auction 2002 - Porcelain Furniture Crafts,China Guardian Autumn Auction 2002,03/11/2002,"Of straight cylindrical form, of fine flesh, the interior glazed in white with greenish highlights, the exterior glazed with an aureole glaze, the original gilt poetic inscription on the glaze, the lettering still obscured by time.",https://auction.artron.net/paimai-art18470222,https://image.artron.net/wd/auction//5/art/460/a3240fa0cd1dba899c92560540bdaf9a.jpg,18,Pot,Qing,30000,27500,1,1,1,30000.0,2,1.0,4,P4
Qing Kangxi Blue and Flower Holy Lord won the sage chant text large brush pot,1319,Qing Kangxi,China Guardian,Spring 2002 Auction - Porcelain and Jade Crafts,China Guardian Spring Auction 2002,23/04/2002,"A straight cylindrical brush cylinder of dignified form. The exterior is inscribed in fine pavilion script with the text 'Ode to the Sovereign's Virtuous Ministers', with a seal mark at the end in seal script 'Made by Thumetang'. The blue and white colour is elegant, and the script is neat and clean. The base of the umbilical cord is inscribed in blue and white with the six-character mark 'Made in the Kangxi period of the Qing dynasty', a rare example of a porcelain brush pot from the Kangxi period with both a year mark and a hall mark. For more information, see: 'Collection of Treasures from the Palace Museum - Glazed red and blue' (below), fig. 189.",https://auction.artron.net/paimai-art16680001,https://image.artron.net/wd/auction//5/art/338/5ba32517d66aad7a21b3120089042350.jpg,19,Pot,Qing,100000,385000,1,0,0,100000.0,3,1.0,5,P5
